,votes,budget,runtime_norm,runtime,popularity_norm,votes_norm,genre,year,rating,score,budget_norm,score_norm,popularity,country,isprofit,profitability_ratio
548,274324,75000000,2.17648583477835,136,1.4224050367589085,3.3972189614723534,0,1996,5,7.4,1.897366213299137,1.3408026109726487,13.249823999999998,1,1,0.78759348
549,183327,70000000,0.04415169206684762,106,2.0935005517327565,1.9462876687453798,4,1996,4,6.3,1.6842058162735618,0.032639921148287405,15.63424,1,0,-0.460414043
550,15579,4000000,-1.4484822078312043,85,-0.8254394125419626,-0.7284249315861068,9,1996,5,5.1,-1.1295114244640314,-1.3944466495691974,5.263187,1,1,3.16875
551,76047,36000000,1.6789412014789995,129,0.2764918036121688,0.23572678120238755,3,1996,5,7.3,0.23471511649965024,1.2218787300795244,9.178371,1,0,-0.439130222
552,66577,31000000,0.8260075443943985,117,-0.4774276114986217,0.08472928301976135,4,1996,5,7.0,0.021554719474074988,0.8651070874001535,6.4996800000000015,1,1,3.001953323
553,30726,25000000,1.323552177693749,124,0.3424790423606414,-0.4869086586217733,6,1996,4,6.8,-0.2342377569566153,0.627259325613906,9.412825,1,0,-0.70639588
554,53448,26000000,0.1863073015809478,108,0.1378463819947716,-0.12461033193691233,4,1996,3,6.9,-0.19160567755150024,0.7461832065070303,8.685761,1,0,-0.007314885
555,43393,55000000,1.9632524205072002,133,1.3820075756821752,-0.2849355530801337,0,1996,5,6.4,1.0447246251968365,0.15156380204141173,13.106291,1,1,0.0285312
556,40040,45000000,2.1054080300213,135,-0.5477959115996788,-0.33839855322863904,4,1996,5,6.3,0.6184038311456856,0.032639921148287405,6.2496599999999995,1,1,0.196768622
557,58644,7000000,-1.0220153792889035,91,-0.3633975852837463,-0.04176101825613874,4,1996,5,7.1,-1.0016151862486862,0.9840309682932769,6.904831,1,0,-0.9199901429999999
558,22728,15000000,-1.2352487935600538,88,-0.5090094742401614,-0.6144353735599617,4,1996,4,4.4,-0.6605585510077658,-2.2269138158210624,6.387469,1,1,0.7838
559,81872,75000000,-0.16908172220430262,103,0.9216828790491748,0.32860539016899765,1,1996,0,5.7,1.897366213299137,-0.6809033642104544,11.470748,1,1,0.815857253
560,67115,27000000,0.5416963253661982,113,0.967446478873716,0.09330759917839418,4,1996,4,6.9,-0.14897359814638522,0.7461832065070303,11.633347,1,0,-0.076140259
561,52633,38000000,-1.8749490363735049,79,1.413342043272171,-0.1376053647794509,2,1996,3,6.7,0.31997927530988035,0.5083354447207826,13.217623000000001,0,0,-0.23855900000000002
562,36876,40000000,0.6838519348802984,115,0.8853065038997421,-0.3888479813437213,4,1996,5,4.3,0.4052434341201104,-2.3458376967141867,11.341502,1,0,-0.172256425
563,34686,26000000,-0.16908172220430262,103,0.5576418986307627,-0.42376714935005205,4,1996,3,6.2,-0.19160567755150024,-0.08628395974483588,10.177303,1,1,3.057277038
564,22170,8500000,-0.8798597697748034,93,-0.939978020143458,-0.6233325862300678,8,1996,5,5.7,-0.9376670671410136,-0.6809033642104544,4.856229,1,1,0.784879412
565,130570,47000000,-0.6666263555036532,96,-0.17151970703122615,1.1050865059554318,4,1996,4,6.1,0.7036679899559158,-0.2052078406379602,7.586577,1,1,0.28170840399999997
566,58556,50000000,-0.3112373317184028,101,1.1352006560692731,-0.04316416290662143,0,1996,5,5.7,0.831564228171261,-0.6809033642104544,12.229381,1,0,-0.4904527
567,63699,65000000,1.1103187634225988,121,1.769298915684013,0.038840075018747804,0,1996,5,6.7,1.4710454192479865,0.5083354447207826,14.482345,1,0,-0.48726075399999996
568,90008,100000000,0.6838519348802984,115,-0.3593213350223127,0.4583324910363522,0,1996,5,6.1,2.963168198427013,-0.2052078406379602,6.919314,1,1,0.01295562
569,26196,45000000,0.8260075443943985,117,0.16121945407657415,-0.5591387184704846,4,1996,4,6.0,0.6184038311456856,-0.3241317215310835,8.768806,1,0,-0.553333333
570,11203,9000000,1.252474372936699,123,-0.3771242166101546,-0.7981994882964735,0,1996,5,6.8,-0.916351027438456,0.627259325613906,6.85606,1,1,3.0054564439999996
571,27641,25000000,0.6838519348802984,115,-0.4780155619782279,-0.5360984455165358,12,1996,4,6.3,-0.2342377569566153,0.032639921148287405,6.497591000000001,1,0,-0.43806512
572,13983,4100000,0.2573851063379979,109,-1.54601339492308,-0.7538728732016793,6,1996,5,7.3,-1.1252482165235198,1.2218787300795244,2.702973,1,1,1.89781439
573,74318,60000000,-1.1641709888030038,89,-0.08381263752081962,0.20815817778551735,4,1996,3,5.5,1.2578850222224114,-0.918751125996702,7.898202,1,1,0.009560683
574,18045,31000000,-0.9509375745318536,92,-0.8474516705649354,-0.6891049917214441,4,1996,4,6.0,0.021554719474074988,-0.3241317215310835,5.184977,1,0,-0.168206355
575,30484,55000000,2.1054080300213,135,-0.4182883493510565,-0.4907673064106006,3,1996,3,6.3,1.0447246251968365,0.032639921148287405,6.709803,1,0,-0.09005129099999999
576,66920,32000000,1.252474372936699,123,-0.7374002312240242,0.09019835819152912,6,1996,3,6.4,0.06418679887919004,0.15156380204141173,5.575991999999999,1,1,2.269886938
577,21695,23000000,-0.524470745989553,98,-0.8128312662351594,-0.6309063783775596,6,1996,4,6.7,-0.31950191576684545,0.5083354447207826,5.307983999999999,1,0,-0.44423878299999997
578,43118,46000000,0.7549297396373484,116,0.9567426278972208,-0.2893203801128921,0,1996,5,6.6,0.6610359105508008,0.3894115638276583,11.595316,1,1,0.283283848
579,31261,3000000,-0.2401595269613527,102,-0.3232264105572289,-0.4783781769398614,5,1996,5,7.3,-1.1721435038691463,1.2218787300795244,7.0475600000000025,1,0,-0.925813667
580,16846,3300000,0.1863073015809478,108,-0.9564583649655418,-0.7082228375842707,3,1996,5,6.9,-1.159353880047612,0.7461832065070303,4.797674,1,0,-0.10242697
581,14689,3500000,-0.6666263555036532,96,0.7405744297826031,-0.7426158263466704,4,1996,5,6.0,-1.150827464166589,-0.3241317215310835,10.827266,1,1,1.6997768569999998
582,31561,18000000,-1.7327934268594043,81,0.0017075601721912512,-0.4735947292677613,4,1996,4,5.3,-0.5326623127924207,-1.1565988877829496,8.202057,1,1,0.49477994399999997
583,5195,8000000,-0.8087819650177533,94,0.2344363165539323,-0.8939960003430647,6,1996,5,5.7,-0.9589831068435712,-0.6809033642104544,9.028947,1,0,-0.5506439999999999
584,20369,30000000,-0.7377041602607033,95,-0.07149354106684308,-0.6520492170882422,0,1996,4,5.5,-0.02107735993104006,-0.918751125996702,7.941972,1,0,-0.28
585,23604,4000000,-1.5195600125882542,84,-0.018291762556313748,-0.6004677063574294,4,1996,5,7.6,-1.1295114244640314,1.5786503727588954,8.130999000000001,1,0,-0.2690045
586,25719,28000000,1.9632524205072002,133,-0.4131107825617632,-0.5667444002691238,3,1996,5,7.1,-0.10634151874127017,0.9840309682932769,6.728199000000001,0,0,-0.603837179
587,24495,5000000,2.1054080300213,135,0.24598029782321024,-0.5862608667712921,6,1996,5,7.5,-1.0868793450589165,1.4597264918657722,9.069963000000001,1,1,1.6539926
588,16707,13000000,-1.5195600125882542,84,-0.4619481053100855,-0.7104391683390104,0,1996,5,4.5,-0.7458227098179959,-2.107989934927939,6.5546789999999975,1,1,0.37566607700000004
589,8989,36000000,1.7500190062360497,130,2.0559494014268487,-0.8335013321165722,6,1996,4,6.7,0.23471511649965024,0.5083354447207826,15.500820000000001,1,0,-0.637423861
590,13725,29000000,0.11522949682389773,107,-0.6758644164992219,-0.7579866381996854,5,1996,5,6.2,-0.06370943933615511,-0.08628395974483588,5.7946300000000015,1,0,-0.6034482760000001
591,16419,45000000,-1.0220153792889035,91,-0.6409344164166615,-0.7150312781042266,0,1996,5,5.3,0.6184038311456856,-1.1565988877829496,5.918737,1,0,-0.553333333
592,12186,42000000,1.4657077872078492,126,-0.9547564326772804,-0.7825257247575589,4,1996,4,6.5,0.4905075929303405,0.270487682934535,4.803721,1,0,-0.017799333
593,8733,15000000,-1.0930931840459537,90,0.4792277678162071,-0.837583207463431,4,1996,4,5.6,-0.6605585510077658,-0.7998272451035787,9.898696000000001,1,1,0.426530267
594,11967,60000000,1.323552177693749,124,-1.349060960831739,-0.7860176415581919,6,1996,4,6.1,1.2578850222224114,-0.2052078406379602,3.4027489999999996,1,0,-0.148521583
595,9355,40000000,1.252474372936699,123,-1.1295598237130549,-0.82766552595661,4,1996,3,5.5,0.4052434341201104,-0.918751125996702,4.182641,1,1,0.202569875
596,11119,13000000,-1.8038712316164545,80,0.36444148361248413,-0.7995388536446615,4,1996,4,5.4,-0.7458227098179959,-1.0376750068898253,9.490858,1,0,-0.645259692
597,4339,7000000,-1.8038712316164545,80,-1.557819406779488,-0.9076447710341236,9,1996,5,5.7,-1.0016151862486862,-0.6809033642104544,2.6610259999999997,1,0,-0.849210714
598,8449,13000000,-0.3823151364754528,100,-1.1566010425639843,-0.8421115379263523,4,1996,3,5.9,-0.7458227098179959,-0.4430556024242068,4.086563,1,1,1.041486231
599,3427,8000000,0.1863073015809478,108,-1.6716040079976109,-0.922186451957308,4,1996,5,5.7,-0.9589831068435712,-0.6809033642104544,2.2567470000000003,1,1,3.343263625
600,15795,7000000,-0.9509375745318536,92,-0.7365288599052779,-0.7249808492621947,4,1996,5,6.8,-1.0016151862486862,0.627259325613906,5.579088,1,1,1.127285714
601,14796,44000000,0.8970853491514487,118,-0.6150854226646367,-0.7409097300102879,6,1996,5,5.6,0.5757717517405706,-0.7998272451035787,6.010579,1,0,-0.48284715899999997
602,18726,39000000,-0.8798597697748034,93,-0.6999537805726943,-0.6782465655057769,4,1996,3,5.7,0.3626113547149954,-0.6809033642104544,5.70904,1,0,-0.22162069199999998
603,16973,25000000,-0.3112373317184028,101,-0.23242957543403395,-0.7061978447364151,0,1996,5,5.4,-0.2342377569566153,-1.0376750068898253,7.3701630000000025,1,0,-0.41990068
604,12809,21500000,-0.3112373317184028,101,-1.2192713849973984,-0.7725920984251643,1,1996,4,6.5,-0.3834500348745179,0.270487682934535,3.863894,1,1,0.036946093
605,4408,25000000,-1.0930931840459537,90,-0.18926489122877654,-0.9065445780695406,1,1996,0,5.3,-0.2342377569566153,-1.1565988877829496,7.523528,0,0,-0.39621880000000004
606,12455,47000000,0.1863073015809478,108,1.314416630934279,-0.7782365666782425,6,1996,5,5.8,0.7036679899559158,-0.5619794833173312,12.866139,1,0,-0.880851064
607,7080,8000000,-0.524470745989553,98,-0.006156453399217608,-0.8639400041367025,4,1996,4,5.0,-0.9589831068435712,-1.5133705304623206,8.174116,1,0,-0.29842675
608,14855,38000000,0.8970853491514487,118,-0.902185666601063,-0.7399689853014417,5,1996,5,6.1,0.31997927530988035,-0.2052078406379602,4.990506,1,0,-0.544599711
609,6170,3000000,0.04415169206684762,106,-1.6804733634135158,-0.8784497954087394,4,1996,5,7.0,-1.1721435038691463,0.8651070874001535,2.225234,1,0,-0.9489483329999999
610,17531,40000000,0.3995407158520981,111,-0.9537707923806884,-0.6973006320663089,6,1996,5,6.2,0.4052434341201104,-0.08628395974483588,4.8072230000000005,1,0,-0.495
611,4485,23000000,0.2573851063379979,109,-1.6543246246826593,-0.9053168265003682,1,1996,3,5.7,-0.31950191576684545,-0.6809033642104544,2.318141,1,0,-0.497085957
612,7433,25000000,-0.524470745989553,98,-1.2071535257827315,-0.8583114807091979,0,1996,5,5.3,-0.2342377569566153,-1.1565988877829496,3.906949,1,0,-0.316
613,5191,12000000,0.1863073015809478,108,-1.0669291658261342,-0.8940597796453593,4,1996,5,5.0,-0.788454789223111,-1.5133705304623206,4.405169,1,0,-0.5914166670000001
614,8184,22000000,-0.3112373317184028,101,0.06022087599776345,-0.8463369167033741,5,1996,5,6.1,-0.3621339951719605,-0.2052078406379602,8.409956,1,0,-0.951123273
615,4467,25000000,1.8921746157501496,132,0.3007832492770033,-0.9056038333606942,6,1996,5,5.7,-0.2342377569566153,-0.6809033642104544,9.264679,1,0,-0.7998
616,7525,30000000,-0.3823151364754528,100,-1.43642860081682,-0.8568445567564206,4,1996,4,5.1,-0.02107735993104006,-1.3944466495691974,3.09233,1,1,0.0452039
617,5840,25000000,-0.8087819650177533,94,-1.8138182242925591,-0.8837115878480495,4,1996,3,4.1,-0.2342377569566153,-2.5836854585004345,1.751457,0,0,-0.90337628
618,6054,25000000,-0.026926112690202456,105,0.2786671359515058,-0.8802993951752848,4,1996,4,6.2,-0.2342377569566153,-0.08628395974483588,9.1861,1,0,-0.5972
619,6912,5000000,-0.5955485507466031,97,-1.6416165633829112,-0.8666187348330785,5,1996,5,6.1,-1.0868793450589165,-0.2052078406379602,2.363293,1,0,-0.9347384
620,3658,17000000,-1.1641709888030038,89,-1.2614453627937459,-0.9185031972497908,4,1996,3,4.9,-0.5752943921975358,-1.6322944113554438,3.7140489999999997,1,0,-0.805367176
621,4412,6000000,0.6127741301232483,114,-0.6071471061125597,-0.906480798767246,6,1996,5,7.2,-1.044247265653801,1.1029548491864012,6.038784,1,0,-0.934606333
622,6117,16000000,1.3946299824507993,125,-1.6968262110755894,-0.8792948711641437,3,1996,5,6.4,-0.6179264716026508,0.15156380204141173,2.167132,1,0,-0.874875
623,5409,30000000,0.32846291109504794,110,-1.5964966412734776,-0.8905838076702999,4,1996,3,5.3,-0.02107735993104006,-1.1565988877829496,2.523605,1,0,-0.854766667
624,3727,19000000,0.7549297396373484,116,-0.8628867075453451,-0.9174030042852076,5,1996,5,6.3,-0.4900302333873056,0.032639921148287405,5.130136,0,0,-0.928746105
625,3510,5000000,-0.9509375745318536,92,-1.4928346953686678,-0.9208630314346936,4,1996,5,4.9,-1.0868793450589165,-1.6322944113554438,2.891918,1,0,-0.0729312
626,4971,6000000,0.8260075443943985,117,-1.9701829366445465,-0.8975676412715661,6,1996,4,6.9,-1.044247265653801,0.7461832065070303,1.19589,1,1,1.1072959999999998
627,235069,105000000,1.6789412014789995,129,1.7496815215341703,2.7713048335780566,0,1997,5,7.2,3.1763285954525884,1.1029548491864012,14.412644,1,0,-0.477958314
628,239462,75000000,0.6838519348802984,115,0.9428575398355236,2.841350452323176,0,1997,5,6.8,1.897366213299137,0.627259325613906,11.545982,1,1,0.348234307
629,285147,50000000,1.6789412014789995,129,1.8659046114814972,3.5697898086561515,6,1997,5,7.8,0.831564228171261,1.816498134545143,14.825586999999999,1,0,-0.03352704
630,238316,36000000,0.04415169206684762,106,1.322010451848712,2.8230776822157533,6,1997,4,7.8,0.23471511649965024,1.816498134545143,12.89312,1,0,-0.657232417
631,279086,57000000,2.745108272834751,144,0.766709377429927,3.473148220854156,6,1997,5,7.5,1.1299887840070664,1.4597264918657722,10.920124000000001,1,1,0.069895228
632,112994,17000000,-0.3112373317184028,101,-0.21920308197371507,0.8248402516726612,9,1997,5,5.6,-0.5752943921975358,-0.7998272451035787,7.4171570000000004,1,1,3.269772588
633,130640,60000000,-0.6666263555036532,96,0.8834967759993749,1.1062026437455883,9,1997,5,6.7,1.2578850222224114,0.5083354447207826,11.335072,0,0,-0.555445967
634,239317,35000000,1.5367855919648994,127,1.1274813081496202,2.8390384526149934,3,1997,5,7.8,0.1920830370945352,1.816498134545143,12.201953999999999,1,1,0.19742177100000002
635,238028,50000000,2.3897192490495005,139,0.33156551062430595,2.818485572450537,4,1997,4,7.7,0.831564228171261,1.6975742536520195,9.374049000000001,1,1,1.96956022
636,193479,17000000,-0.8087819650177533,94,1.000041845529598,2.1081595379692475,1,1997,4,7.0,-0.5752943921975358,0.8651070874001535,11.749158999999999,1,1,2.169646412
637,20575,20000000,1.5367855919648994,127,-0.2267603142991829,-0.6487645830200667,3,1997,3,6.7,-0.44739815398219057,0.5083354447207826,7.390306,1,1,0.7711414000000001
638,56225,40000000,-0.6666263555036532,96,0.8923188477003093,-0.08033155131883914,0,1997,5,5.2,0.4052434341201104,-1.275522768676073,11.366417,1,1,0.374183975
639,106240,46000000,-0.026926112690202456,105,-0.9899797043729336,0.7171488997481144,4,1997,4,6.3,0.6610359105508008,0.032639921148287405,4.678572,1,1,1.7634788909999999
640,133216,24000000,1.0392409586655489,120,0.8637313387895638,1.1472765144233543,9,1997,5,6.1,-0.27686983636173035,-0.2052078406379602,11.264845,1,1,3.223470875
641,79593,45000000,-1.1641709888030038,89,1.7422075986112704,0.29226713268661064,0,1997,4,4.7,0.6184038311456856,-1.8701421731416916,14.386089000000002,1,1,0.464128156
642,60243,55000000,-0.9509375745318536,92,0.383812889864206,-0.01626524216384525,0,1997,3,5.4,1.0447246251968365,-1.0376750068898253,9.559685,1,1,0.9138774
643,39195,30000000,-0.026926112690202456,105,0.2625695640601373,-0.35187193083838764,9,1997,5,5.9,-0.02107735993104006,-0.4430556024242068,9.128905,1,0,-0.150650333
644,83369,32000000,-0.2401595269613527,102,-0.04331526145114188,0.3524747940527771,4,1997,3,4.3,0.06418679887919004,-2.3458376967141867,8.04209,1,0,-0.034921406
645,31548,1000000,-0.8087819650177533,94,-0.6406563431405243,-0.473802012000219,4,1997,1,6.2,-1.2574076626793764,-0.08628395974483588,5.919725,1,0,-0.417976
646,81315,22000000,-1.1641709888030038,89,1.2957603908714894,0.3197241223244652,1,1997,4,6.4,-0.3621339951719605,0.15156380204141173,12.799853,0,1,1.059973773
647,103750,70000000,2.17648583477835,136,0.9252699680212086,0.6774462840696837,1,1997,4,7.0,1.6842058162735618,0.8651070874001535,11.483493,1,0,-0.4577474
648,77687,15000000,0.11522949682389773,107,-0.1798965237495197,0.2618762951432014,0,1997,5,7.4,-0.6605585510077658,1.3408026109726487,7.556814,1,1,0.867635733
649,64233,50000000,1.3946299824507993,125,0.33305466619519897,0.04735461187508596,0,1997,5,5.9,0.831564228171261,-0.4430556024242068,9.37934,1,0,-0.03661688
650,54408,27000000,0.6838519348802984,115,1.1368921746822136,-0.10930329938619204,5,1997,5,6.6,-0.14897359814638522,0.3894115638276583,12.235391,1,1,1.2417730740000001
651,42417,50000000,1.1103187634225988,121,-0.15050575458564144,-0.3004977028400327,0,1997,5,6.7,0.831564228171261,0.5083354447207826,7.6612399999999985,1,1,0.00014336
652,33955,35000000,-1.0930931840459537,90,0.4936124308426248,-0.4354228168444026,4,1997,4,6.3,0.1920830370945352,0.032639921148287405,9.949805,1,1,0.824483686
653,48479,18000000,0.4706185206091481,112,-0.2954213345489756,-0.2038401702124635,6,1997,5,7.5,-0.5326623127924207,1.4597264918657722,7.146352,1,0,-0.564576
654,92834,60000000,1.323552177693749,124,0.8263186622203563,0.503392568107535,0,1997,5,6.4,1.2578850222224114,0.15156380204141173,11.131917,1,0,-0.084495333
655,22284,9000000,-0.7377041602607033,95,0.6710997356043559,-0.6215148761146698,4,1997,3,5.7,-0.916351027438456,-0.6809033642104544,10.580421000000001,1,1,1.6319896669999998
656,70832,15000000,-0.5955485507466031,97,-0.16671393659595873,0.1525745158357143,4,1997,5,7.1,-0.6605585510077658,0.9840309682932769,7.603652,1,1,1.868168267
657,36231,25000000,-0.8798597697748034,93,0.3121037587029081,-0.39913239383873655,4,1997,3,5.9,-0.2342377569566153,-0.4430556024242068,9.304901,1,1,0.45718112
658,49303,86000000,0.3995407158520981,111,0.6977396057794027,-0.19070163393976192,0,1997,5,6.1,2.3663190867554027,-0.2052078406379602,10.675073,1,0,-0.501530837
659,81477,75000000,2.1054080300213,135,1.7072258116027892,0.3223071840673992,0,1997,5,6.7,1.897366213299137,0.5083354447207826,14.261798,1,1,0.013104453
660,19393,32000000,-0.026926112690202456,105,1.2509298000655666,-0.6676113668481409,4,1997,3,5.1,0.06418679887919004,-1.3944466495691974,12.640569000000001,1,1,0.872657063
661,40913,36000000,-0.8798597697748034,93,-0.07581409052229167,-0.3244787205028278,0,1997,5,6.9,0.23471511649965024,0.7461832065070303,7.926621000000001,1,1,0.392477389
662,69813,80000000,-0.8798597697748034,93,-0.3318438676106417,0.13632673857614766,4,1997,3,5.2,2.110526610324712,-1.275522768676073,7.016942,1,1,0.162215325
663,16867,10000000,-0.026926112690202456,105,-1.0832786360799953,-0.7078879962472238,4,1997,4,5.5,-0.8737189480333408,-0.918751125996702,4.347079,1,1,2.1058642999999995
664,48476,50000000,1.323552177693749,124,0.1891697586379524,-0.2038880046891845,0,1997,5,5.9,0.831564228171261,-0.4430556024242068,8.868114,1,0,-0.1747372
665,8947,30000000,1.7500190062360497,130,-1.6355403245584903,-0.8341710147906661,5,1997,5,6.3,-0.02107735993104006,0.032639921148287405,2.384882,1,0,-0.217966233
666,13004,10000000,0.8970853491514487,118,-1.210309713757027,-0.7694828574382993,3,1997,5,6.9,-0.8737189480333408,0.7461832065070303,3.8957349999999997,0,0,-0.7842299
667,20220,22000000,-0.026926112690202456,105,-0.2955811985376862,-0.6544249960987184,4,1997,5,5.1,-0.3621339951719605,-1.3944466495691974,7.145784,0,1,0.20774831800000002
668,16368,5000000,-1.0930931840459537,90,-0.8389715614454857,-0.7158444642084836,8,1997,5,5.7,-1.0868793450589165,-0.6809033642104544,5.215107,1,1,2.1438217999999996
669,20582,40000000,0.32846291109504794,110,-0.13960601393283872,-0.648652969241051,9,1997,5,5.7,0.4052434341201104,-0.6809033642104544,7.699967,0,0,-0.1510848
670,23799,25000000,-0.5955485507466031,97,1.5927426497861101,-0.5973584653705644,0,1997,5,6.2,-0.2342377569566153,-0.08628395974483588,13.855037,1,1,0.64269592
671,10585,37000000,0.8970853491514487,118,-1.2533466193515896,-0.8080533905009997,5,1997,5,6.4,0.2773471959047653,0.15156380204141173,3.7428239999999997,1,0,-0.8248055409999999
672,7849,1000000,-0.8087819650177533,94,-0.2953757395381111,-0.8516784332705525,8,1997,5,6.0,-1.2574076626793764,-0.3241317215310835,7.146514,1,0,-0.874603
673,37690,20000000,-0.6666263555036532,96,-0.5391117507340756,-0.3758688933267565,4,1997,5,7.4,-0.44739815398219057,1.3408026109726487,6.280515,1,0,-0.47154645
674,26927,30000000,-0.8798597697748034,93,-0.7720273903702245,-0.5474830509761339,0,1997,5,4.7,-0.02107735993104006,-1.8701421731416916,5.452961,1,0,-0.6187220999999999
675,11399,20000000,-0.3112373317184028,101,-1.2611785475449828,-0.7950743024840348,0,1997,4,5.3,-0.44739815398219057,-1.1565988877829496,3.7149970000000003,1,0,-0.2836397
676,6203,1000000,-1.5195600125882542,84,-0.9086137187809208,-0.8779236161648083,4,1997,1,5.6,-1.2574076626793764,-0.7998272451035787,4.967667,1,1,0.950218
677,31471,12000000,-0.16908172220430262,103,2.195366279370048,-0.4750297635693913,4,1997,5,6.4,-0.788454789223111,0.15156380204141173,15.996170999999999,0,0,-0.64447975
678,6643,12000000,-0.8087819650177533,94,0.4113829545510277,-0.8709078929123949,5,1997,5,5.6,-0.788454789223111,-0.7998272451035787,9.657642,1,0,-0.662304417
679,2372,35000000,-0.3823151364754528,100,-2.104278989400118,-0.9390082429375264,0,1997,3,4.6,0.1920830370945352,-1.989066054034816,0.719444,1,0,-0.8157480859999999
680,13892,48000000,1.1813965681796492,122,-1.3810914559641314,-0.755323852328883,5,1997,5,6.3,0.7463000693610309,0.032639921148287405,3.2889440000000003,1,0,-0.533011667
681,25388,20000000,-0.8087819650177533,94,-0.9479875437186754,-0.5720221375340075,0,1997,3,6.6,-0.44739815398219057,0.3894115638276583,4.827771,1,0,-0.30991225
682,6487,25000000,2.4607970538065502,140,-1.4906137680184663,-0.873395285701887,0,1997,5,7.2,-0.2342377569566153,1.1029548491864012,2.899809,1,0,-0.47582024
683,20507,25000000,-0.8798597697748034,93,0.7995279344784979,-0.649848831159076,4,1997,4,6.4,-0.2342377569566153,0.15156380204141173,11.036729,0,0,-0.6247496
684,6161,8000000,0.04415169206684762,106,-1.4798142238092922,-0.8785932988389024,3,1997,4,6.8,-0.9589831068435712,0.627259325613906,2.93818,1,0,-0.93347625
685,4549,28000000,-1.1641709888030038,89,-1.3625368195983918,-0.9042963576636536,4,1997,3,5.4,-0.10634151874127017,-1.0376750068898253,3.3548690000000003,1,0,-0.710028393
686,12708,30000000,-1.306326598317104,87,0.3597724982098108,-0.7742025258081047,1,1997,3,3.9,-0.02107735993104006,-2.8215332202866814,9.474269,1,0,-0.287251467
687,19216,20000000,0.9681631539084988,119,-0.4839536085166336,-0.6704336009746801,6,1997,5,6.7,-0.44739815398219057,0.5083354447207826,6.476493,1,0,-0.714196
688,6006,32000000,-2.1592602554017053,75,-1.3479106718848026,-0.8810647468028208,2,1997,0,6.9,0.06418679887919004,0.7461832065070303,3.406836,1,0,-0.888664094
689,17297,50000000,-0.3823151364754528,100,-0.9249178754746018,-0.701031721250547,5,1997,4,6.2,0.831564228171261,-0.08628395974483588,4.909738,1,0,-0.78887608
690,6194,9000000,-0.16908172220430262,103,-0.05521978104707218,-0.8780671195949713,6,1997,5,6.9,-0.916351027438456,0.7461832065070303,7.999792999999999,0,0,-0.9622613329999999
691,7038,17000000,-1.5195600125882542,84,-1.4075649887847277,-0.8646096868107964,4,1997,4,5.0,-0.5752943921975358,-1.5133705304623206,3.1948830000000004,1,0,-0.7937525879999999
692,12197,35000000,1.1103187634225988,121,-1.4251702919921565,-0.7823503316762486,0,1997,5,6.4,0.1920830370945352,0.15156380204141173,3.132331,0,0,-0.936514457
693,12029,5000000,2.03433022526425,134,0.28588353149822665,-0.7850290623726246,6,1997,4,7.2,-1.0868793450589165,1.1029548491864012,9.211739999999999,1,1,3.146697
694,5888,24000000,-0.2401595269613527,102,-1.5134132436055645,-0.8829462362205135,6,1997,5,5.8,-0.27686983636173035,-0.5619794833173312,2.8188020000000003,1,0,-0.8909027079999999
695,8398,3000000,-0.7377041602607033,95,-0.7118701210973671,-0.8429247240306094,4,1997,5,5.3,-1.1721435038691463,-1.1565988877829496,5.666701,1,1,0.18666333300000001
696,19466,10000000,0.32846291109504794,110,-1.094914933173741,-0.6664473945812633,6,1997,3,7.3,-0.8737189480333408,1.2218787300795244,4.305734999999999,1,1,0.02
697,8375,53000000,-0.8087819650177533,94,-1.6623442804825128,-0.8432914550188036,4,1997,3,4.7,0.959460466386606,-1.8701421731416916,2.289647,1,0,-0.627605057
698,5078,8000000,-0.5955485507466031,97,-1.765814839921965,-0.8958615449351837,5,1997,5,6.2,-0.9589831068435712,-0.08628395974483588,1.922014,1,0,-0.8130835
699,5034,15000000,-1.5195600125882542,84,-1.9811696455588128,-0.896563117260425,4,1997,4,5.7,-0.6605585510077658,-0.6809033642104544,1.156854,1,0,-0.9999794
700,5716,31190000,0.1863073015809478,108,-1.5452166080356866,-0.8856887462191841,0,1997,3,4.4,0.02965481456104685,-2.2269138158210624,2.705804,1,0,-0.854766175
701,3076,10000000,-0.09800391744725254,104,-1.9544295789401371,-0.9277830857336651,6,1997,5,7.4,-0.8737189480333408,1.3408026109726487,1.251862,1,1,0.25141379999999997
702,2065,12000000,-0.3112373317184028,101,-2.0030487774080883,-0.9439033043886422,1,1997,3,5.4,-0.788454789223111,-1.0376750068898253,1.079117,1,0,-0.4153966670000001
703,7153,16000000,-0.026926112690202456,105,-0.17720501085508564,-0.8627760318698248,4,1997,3,5.3,-0.6179264716026508,-1.1565988877829496,7.566377,1,0,-0.28207
704,6638,7000000,-0.3112373317184028,101,-1.1091203121142277,-0.8709876170402632,6,1997,5,7.6,-1.0016151862486862,1.5786503727588954,4.255262999999999,0,0,-0.9848154290000001
705,9453,71000000,-0.3823151364754528,100,-0.8139404633821803,-0.8261029330503907,0,1997,5,4.8,1.7268378956786767,-1.7512182922485682,5.304043,1,0,-0.838505803
706,6880,3000000,0.2573851063379979,109,-1.847639871580152,-0.8671289692514358,4,1997,3,6.6,-1.1721435038691463,0.3894115638276583,1.6312879999999998,0,0,-0.899265333
707,4321,5000000,1.1813965681796492,122,-1.85048111623866,-0.9079317778944496,6,1997,5,5.6,-1.0868793450589165,-0.7998272451035787,1.621193,0,0,-0.9433934000000002
